GPA_year1,GPA_year2,age,chooseUTM,compsurv,control,credits_earned1,credits_earned2,dad1,dad2,dad_edn,english,female,finish4,goodstanding_year1,goodstanding_year2,gpa0,graddeg,grade_20059_fall,hcom,hsgroup,lastmin,lm_never,lm_rarely,mathsci,mom1,mom2,mom_edn,mtongue,noshow,numcourses_nov1,prob_year1,prob_year2,sex,sfp,sfp_p,sfpany,sfpany_p,sfsp,sfsp_p,signup,ssp,ssp_p,totcredits_year1,used_adv,used_fsg,used_ssp,work1
0.34,,18,0,1,1,1,0,1,0,graduate,0,0,1,0,0,77,1,,0,2,rarely,0,1,4,1,0,graduate,Other,0,6,1,1,M,0,0,0,0,0,0,0,0,0,5,0,0,0,1
1.93,2.09,18,1,1,1,1.5,3,1,0,graduate,1,0,1,0,1,77.8,0,65,1,2,usually,0,0,0,1,0,attende,English,0,4,0,0,M,0,0,0,0,0,0,0,0,0,2.5,0,0,0,1
2.32,0.6,18,1,1,1,3.5,1.5,1,1,complete,1,0,1,1,1,84.7,0,73,1,3,rarely,0,1,0,1,1,complete,English,0,5,0,0,M,0,0,0,0,0,0,0,0,0,5,0,0,0,1
2.1,1.93,18,0,1,1,2,3.5,1,1,complete,1,1,1,1,1,76,0,,1,1,often,0,0,0,0,0,don t kn,English,0,4,0,0,F,0,0,0,0,0,0,0,0,0,4,0,0,0,1
2.6,2.83,19,0,1,0,2.5,2.5,0,0,did not,1,1,1,1,1,75.8,0,74,1,1,usually,0,0,0,0,0,did not,English,0,5,0,0,F,0,0,1,1,1,1,1,0,0,4,0,0,0,1
0.29,0.14,18,0,1,0,0.5,0.5,0,0,don t kn,1,0,1,0,0,75.8,1,42,1,1,usually,0,0,1.5,1,1,complete,English,0,6,0,1,M,0,0,0,0,0,0,1,1,1,4,0,0,0,1
1.2,0.2,18,0,1,1,2,0.5,1,0,complete,0,1,1,0,0,74.8,0,52.5,0,1,occasion,0,0,0,1,0,graduate,Other,0,4,0,1,F,0,0,0,0,0,0,0,0,0,3,0,0,0,1
0.14,0,18,1,1,1,0.5,0,0,0,did not,1,1,1,0,0,77.8,0,,1,2,rarely,0,1,0,1,0,graduate,English,0,6,1,0,F,0,0,0,0,0,0,0,0,0,5,0,0,0,1
2.3,1.08,18,0,1,1,3,3,1,0,complete,1,0,1,1,1,76.3,1,64.33334,1,2,occasion,0,0,0,1,1,complete,English,0,6,0,0,M,0,0,0,0,0,0,0,0,0,4.5,0,0,0,1
1.58,0.93,18,0,1,0,2.5,2,1,0,attended,1,1,1,1,0,83.5,1,67,1,3,rarely,0,1,1,1,1,complete,English,0,5,0,1,F,0,0,0,0,0,0,1,1,1,4,0,0,0,1
2.56,1.24,18,0,1,0,3,1.5,1,0,attended,1,1,1,1,1,81.8,1,78.5,1,3,occasion,0,0,0.5,1,0,graduate,English,0,4,0,0,F,0,0,0,0,0,0,1,1,1,4,0,0,0,1
1.88,2.8,18,1,1,0,3.5,4,1,0,complete,1,1,1,1,1,78.8,1,62,1,2,rarely,0,1,0,1,0,complete,English,0,5,0,0,F,0,0,1,1,1,1,1,0,0,4.5,0,0,0,1
1.78,0.62,18,0,1,0,2,1,1,1,complete,0,0,1,0,0,74.2,1,62.5,1,1,often,0,0,0,1,0,attended,Other,0,4,0,1,M,1,1,1,1,0,0,1,0,0,2,0,0,0,1
1.12,1.48,19,0,1,0,3,3,0,0,don t kn,1,1,1,0,0,73.3,0,62.5,1,1,often,0,0,0,0,0,don t kn,English,0,6,1,0,F,0,0,1,1,1,1,1,0,0,5,0,0,0,1
2.02,0.84,19,0,1,1,2.5,2,1,0,complete,1,0,1,0,0,76.5,1,71,0,2,usually,0,0,0.5,1,0,graduate,English,0,6,0,1,M,0,0,0,0,0,0,0,0,0,4,0,0,0,1
4,3.53,18,0,1,0,3.5,3,0,0,did not,1,1,1,1,1,82,1,88,1,3,rarely,0,1,1.5,1,0,graduate,English,0,5,0,0,F,0,0,1,1,1,1,1,0,0,4.5,0,0,0,1
1.7,2.2,18,0,1,0,3,4,1,1,complete,1,0,0,1,1,78.8,0,62,1,2,often,0,0,0.5,0,0,don t kn,English,0,6,0,0,M,0,0,1,1,1,1,1,0,0,4.5,1,0,1,1
1.63,2.56,18,0,1,0,2,3.5,1,1,complete,0,1,0,1,1,82.8,1,63,1,3,occasion,0,0,0,0,0,don t kn,Other,0,4,0,0,F,1,1,1,1,0,0,1,0,0,4,0,0,0,1
0.66,2.6,19,1,1,0,1.5,2.5,1,0,complete,0,1,1,0,0,72.7,1,57,1,1,occasion,0,0,3,1,0,graduate,Other,0,4,1,1,F,0,0,1,1,1,1,1,0,0,4,1,1,1,1
1.1,1.86,18,0,1,1,2,3.5,1,0,graduate,1,1,1,0,0,71.8,1,,1,1,occasion,0,0,2,1,1,complete,English,0,4,1,1,F,0,0,0,0,0,0,0,0,0,4,0,0,0,1
1.04,1.18,19,0,1,1,3,2,0,0,did not,0,1,0,0,0,74.7,0,56,0,1,often,0,0,1,0,0,did not,Other,0,6,1,0,F,0,0,0,0,0,0,0,0,0,4,0,0,0,1
1.21,2.57,19,0,1,1,3,2,1,0,complete,1,1,1,0,1,73.2,1,63,0,1,occasion,0,0,0.5,1,1,complete,English,0,6,1,0,F,0,0,0,0,0,0,0,0,0,4.5,0,0,0,1
1.64,2.68,18,0,1,1,3,2,1,0,graduate,0,1,1,1,1,82,1,68,0,3,occasion,0,0,0,1,0,complete,Other,0,6,0,0,F,0,0,0,0,0,0,0,0,0,5,0,0,0,1
0,,19,0,1,0,0,0,1,1,complete,1,0,1,0,0,71.7,1,11,0,1,occasion,0,0,0,1,1,complete,English,0,5,1,1,M,0,0,0,0,0,0,1,1,1,5,0,0,0,1
,,19,0,1,0,0.5,0,1,0,attende,1,0,1,0,0,79.2,1,63,1,2,rarely,0,1,0.5,0,0,did not,English,0,5,0,1,M,1,1,1,1,0,0,1,0,0,0.5,0,0,0,1
3.12,1.61,19,0,1,1,2.5,3.5,1,1,complete,0,1,1,1,1,85.3,1,70,1,3,usually,0,0,1,1,1,complete,Other,0,6,0,0,F,0,0,0,0,0,0,0,0,0,4.5,0,0,0,1
1.88,2.1,18,0,1,1,3.5,4.5,1,0,attended,1,0,1,1,1,80.8,1,66,1,3,occasion,0,0,3,1,0,graduate,English,0,6,0,0,M,0,0,0,0,0,0,0,0,0,5,0,0,0,1
1.94,1.91,19,1,1,0,3.5,4.5,1,0,graduate,1,0,0,1,1,79.8,0,71.66666,1,2,often,0,0,3,1,0,complete,English,0,5,0,0,M,0,0,0,0,0,0,1,1,1,5,0,0,0,1
3.37,2.63,18,1,1,0,3,2.5,1,0,graduate,0,1,1,1,1,83.5,1,87,1,3,often,0,0,1,1,0,graduate,Other,0,5,0,0,F,0,0,1,1,1,1,1,0,0,5,0,0,0,1
2.44,1.87,19,0,1,1,2.5,3,1,1,complete,0,0,0,1,1,75.8,0,60,0,1,usually,0,0,3.5,1,0,attende,Other,0,5,0,0,M,0,0,0,0,0,0,0,0,0,4,0,0,0,1
2.08,2.63,18,0,1,1,3,4.5,1,1,complete,1,0,1,1,1,80.8,1,61,1,3,occasion,0,0,0,1,1,complete,English,0,5,0,0,M,0,0,0,0,0,0,0,0,0,4.5,0,0,0,1
2.07,2.01,18,0,1,0,3,2.5,1,0,graduate,1,0,0,1,1,80.2,0,80,1,2,usually,0,0,2,1,0,attended,English,0,5,0,0,M,1,1,1,1,0,0,1,0,0,4.5,0,0,0,1
1.54,2.01,18,1,1,0,3.5,4.5,1,1,complete,1,1,1,1,1,80.5,0,58.33333,1,2,occasion,0,0,2,1,0,graduate,English,0,5,0,0,F,1,1,1,1,0,0,1,0,0,5,0,0,0,1
3.73,3.46,18,0,1,1,3,3,1,1,complete,0,1,1,1,1,80.8,0,82.5,1,3,often,0,0,1,1,1,complete,Other,0,4,0,0,F,0,0,0,0,0,0,0,0,0,4,0,0,0,1
2.06,1.87,18,0,1,1,2.5,3.5,1,1,complete,1,1,1,1,1,84.7,0,73,1,3,occasion,0,0,1,1,0,complete,English,0,5,0,0,F,0,0,0,0,0,0,0,0,0,4,0,0,0,1
1.85,2.26,18,0,1,0,2,4,1,1,complete,1,1,1,1,1,77.3,1,,1,2,occasion,0,0,3,1,1,complete,English,0,5,0,0,F,0,0,1,1,1,1,1,0,0,4,1,0,1,1
3.68,3.84,18,0,1,1,3.5,3.5,1,1,complete,1,0,1,1,1,82.3,1,81,1,3,occasion,0,0,0,1,1,complete,English,0,5,0,0,M,0,0,0,0,0,0,0,0,0,4.5,0,0,0,1
1.67,2.4,18,1,1,1,1.5,2,1,0,graduate,0,0,1,0,1,85.5,1,,0,3,usually,0,0,2,1,0,graduate,Other,0,4,0,0,M,0,0,0,0,0,0,0,0,0,3,0,0,0,1
0.79,1.27,18,1,1,1,2,1.5,1,1,complete,1,0,1,0,0,72.2,0,61.5,0,1,often,0,0,0,1,1,complete,English,0,4,1,0,M,0,0,0,0,0,0,0,0,0,4.5,0,0,0,1
2.68,2.23,18,0,1,1,3,4.5,1,0,attended,1,0,1,1,1,84.7,1,67,1,3,rarely,0,1,5,1,0,complete,English,0,5,0,0,M,0,0,0,0,0,0,0,0,0,5,0,0,0,1
3.25,3.12,18,0,1,1,3,3,1,1,complete,0,1,1,1,1,79.2,0,75.5,1,2,occasion,0,0,1,1,1,complete,Other,0,5,0,0,F,0,0,0,0,0,0,0,0,0,4,0,0,0,1
3.75,2.5,18,1,1,1,2.5,2.5,1,1,complete,1,0,1,1,1,81.8,1,78,1,3,occasion,0,0,1,1,1,complete,English,0,5,0,0,M,0,0,0,0,0,0,0,0,0,4,0,0,0,1
3.05,,18,0,1,1,3.5,0,0,0,don t kn,1,1,1,1,0,81.2,0,76,0,3,often,0,0,0.5,0,0,don t kn,English,0,5,0,1,F,0,0,0,0,0,0,0,0,0,4,0,0,0,1
0.44,0.57,18,0,1,1,1.5,1,1,0,graduate,1,1,1,0,0,75.7,1,63,1,1,often,0,0,0,0,0,did not,English,0,6,1,0,F,0,0,0,0,0,0,0,0,0,5,0,0,0,1
1.14,2.52,18,0,1,1,2.5,3.5,1,1,complete,0,0,1,0,1,72.8,0,68,1,1,often,0,0,1,1,0,complete,Other,0,4,1,0,M,0,0,0,0,0,0,0,0,0,4.5,0,0,0,1
,,18,0,1,1,,,1,0,graduate,1,0,0,0,0,73.5,0,,1,1,usually,0,0,0,1,1,complete,English,1,0,,,M,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.03,1.95,18,1,1,1,2.5,3,1,1,complete,1,0,1,0,0,73,0,59,1,1,occasion,0,0,3,1,1,complete,English,0,6,1,1,M,0,0,0,0,0,0,0,0,0,5,0,0,0,1
1,1.5,18,0,1,1,1,2.25,1,0,complete,1,1,1,0,0,78.3,0,56,1,2,often,0,0,1,1,0,graduate,English,0,6,0,1,F,0,0,0,0,0,0,0,0,0,3,0,0,0,1
2.44,2.53,18,0,1,1,4,3,1,0,complete,1,0,0,1,1,81.5,1,71.66666,1,3,rarely,0,1,3.5,1,0,graduate,English,0,5,0,0,M,0,0,0,0,0,0,0,0,0,5,0,0,0,1
1.92,2.85,18,0,1,1,4,2,1,0,complete,1,1,1,1,1,81.2,1,65.66666,1,3,occasion,0,0,0,1,0,attende,English,0,5,0,0,F,0,0,0,0,0,0,0,0,0,5,0,0,0,1
1.09,1.83,18,0,1,1,2.5,2,1,1,complete,0,1,1,0,0,77.8,0,73,1,2,occasion,0,0,2,1,1,complete,Other,0,5,1,1,F,0,0,0,0,0,0,0,0,0,4.5,0,0,0,1
1.3,3.17,18,0,1,1,2.5,2.5,1,1,complete,0,1,1,0,1,76.3,1,43,1,2,often,0,0,0.5,1,1,complete,Other,0,5,1,0,F,0,0,0,0,0,0,0,0,0,4.5,0,0,0,1
0,,19,0,1,1,0,0,1,1,complete,1,0,1,0,0,73.2,1,21,0,1,never,1,0,0,1,1,complete,English,0,4,0,1,M,0,0,0,0,0,0,0,0,0,3.5,0,0,0,1
0.46,1.15,18,1,1,0,1.5,1,0,0,did not,1,1,1,0,0,76.7,1,48.5,1,2,occasion,0,0,1.5,1,0,complete,English,0,5,1,0,F,1,1,1,1,0,0,1,0,0,4.5,0,0,0,1
1.47,,18,0,1,0,2.5,0,1,0,graduate,1,1,0,0,0,75.8,0,68,0,1,usually,0,0,1,1,0,graduate,English,0,4,1,1,F,0,0,1,1,1,1,1,0,0,4.5,0,0,0,1
0.6,0.34,18,0,1,1,1,0.5,1,0,graduate,1,1,0,0,0,75.2,0,53,1,1,never,1,0,1,1,0,graduate,English,0,4,0,1,F,0,0,0,0,0,0,0,0,0,3,0,0,0,1
3.36,1.97,18,0,1,0,2.5,3.5,1,1,complete,1,0,1,1,1,83,1,90,1,3,occasion,0,0,1,1,1,complete,English,0,4,0,0,M,1,1,1,1,0,0,1,0,0,4,0,0,0,1
0.25,2.1,18,0,1,1,1,2,1,0,complete,1,1,1,0,0,81.7,0,59,1,3,rarely,0,1,1,1,0,graduate,English,0,4,1,1,F,0,0,0,0,0,0,0,0,0,4.5,0,0,0,1
0,0,19,1,1,1,0,0,0,0,did not,1,1,1,0,0,71.5,1,30.66667,1,1,occasion,0,0,0,1,0,attended,English,0,6,0,1,F,0,0,0,0,0,0,0,0,0,3.5,0,0,0,1
0,,18,0,1,0,0,0,0,0,did not,0,1,1,0,0,76.5,0,46,1,2,occasion,0,0,1.5,0,0,did not,Other,0,4,0,1,F,1,1,1,1,0,0,1,0,0,2.5,0,0,0,1
3.04,2.73,18,0,1,1,2,3.5,1,0,complete,1,0,0,0,1,79.2,0,77,1,2,occasion,0,0,0,1,0,attended,English,0,4,0,0,M,0,0,0,0,0,0,0,0,0,3.5,0,0,0,1
2.06,0.72,18,0,1,1,2.5,1.5,1,1,complete,0,1,1,1,1,73.7,1,61,1,1,usually,0,0,0.5,1,1,complete,Other,0,6,0,0,F,0,0,0,0,0,0,0,0,0,4.5,0,0,0,1
1.62,1.9,18,0,1,1,1.5,3.5,1,1,complete,0,1,1,0,1,76.5,0,50,1,2,often,0,0,0,1,1,complete,Other,0,5,0,0,F,0,0,0,0,0,0,0,0,0,3.5,0,0,0,1
0.9,1.28,20,0,1,1,1,1.5,1,0,graduate,1,0,1,0,0,75.7,1,,1,1,occasion,0,0,0.5,1,0,graduate,English,0,6,0,0,M,0,0,0,0,0,0,0,0,0,1.5,0,0,0,1
2.44,2.18,18,0,1,0,3.5,3,1,1,complete,1,0,1,1,1,79.3,1,64,0,2,often,0,0,1.5,1,1,complete,English,0,5,0,0,M,0,0,0,0,0,0,1,1,1,5,0,0,0,1
2.18,1.91,18,0,1,1,2,3.5,1,0,graduate,0,1,1,1,1,74,0,,1,1,occasion,0,0,0,1,0,graduate,Other,0,5,0,0,F,0,0,0,0,0,0,0,0,0,4,0,0,0,1
1.72,2.38,19,1,1,0,2,3,1,0,complete,1,1,0,0,1,74.2,1,77,1,1,occasion,0,0,0,1,0,complete,English,0,5,0,0,F,0,0,1,1,1,1,1,0,0,3,1,0,1,1
2.01,1.05,18,0,1,1,3.5,1.5,1,1,complete,1,0,1,1,1,79.7,1,71.5,1,2,occasion,0,0,1,0,0,don t kn,English,0,4,0,0,M,0,0,0,0,0,0,0,0,0,4.5,0,0,0,1
2.14,2.7,18,1,1,1,1.5,1,0,0,did not,1,0,0,0,1,74.5,0,72,1,1,often,0,0,0,1,0,attende,English,0,3,0,0,M,0,0,0,0,0,0,0,0,0,2.5,0,0,0,1
3.04,3.11,18,0,1,0,3.5,4.5,1,1,complete,1,0,1,1,1,80.5,1,72,1,2,occasion,0,0,3,1,0,graduate,English,0,5,0,0,M,1,1,1,1,0,0,1,0,0,5,0,0,0,1
2.45,2.3,18,0,1,1,4,4.5,1,0,graduate,1,1,1,1,1,82.3,1,69,0,3,occasion,0,0,1.5,1,0,graduate,English,0,6,0,0,F,0,0,0,0,0,0,0,0,0,5,0,0,0,1
0.16,,18,0,1,0,0.5,0,1,1,complete,1,1,0,0,0,72.3,1,48,0,1,rarely,0,1,0.5,1,0,graduate,English,0,5,1,1,F,1,1,1,1,0,0,1,0,0,4.5,0,0,0,1
2,1.17,18,0,1,0,2.5,3,1,0,attended,1,1,1,1,1,77.7,1,,1,2,occasion,0,0,0,0,0,did not,English,0,6,0,0,F,1,1,1,1,0,0,1,0,0,5,0,0,0,1
2.53,,18,0,1,1,5.5,0,1,1,complete,0,0,1,1,0,79.8,1,71,0,2,occasion,0,0,0,1,1,complete,Other,0,4,0,1,M,0,0,0,0,0,0,0,0,0,4,0,0,0,1
1.16,2.39,19,0,1,1,2,3,1,1,complete,0,1,1,0,1,79.5,1,62,0,2,often,0,0,3,1,1,complete,Other,0,5,1,0,F,0,0,0,0,0,0,0,0,0,4,0,0,0,1
1.63,2.5,19,0,1,1,3,2,1,0,complete,1,0,1,1,1,83,0,61,1,3,usually,0,0,2,1,0,complete,English,0,6,0,0,M,0,0,0,0,0,0,0,0,0,4.5,0,0,0,1
0.49,,18,0,1,0,1,0,0,0,don t kn,1,1,1,0,0,72.5,0,45,1,1,usually,0,0,1.5,0,0,don t kn,English,0,6,0,1,F,1,1,1,1,0,0,1,0,0,3.5,0,0,0,1
1.66,2.56,18,0,1,1,3,4,1,0,attended,1,1,1,1,1,77.8,0,61,1,2,rarely,0,1,4,1,0,graduate,English,0,6,0,0,F,0,0,0,0,0,0,0,0,0,5,0,0,0,1
1.07,2.34,18,0,1,1,2.5,2.5,1,1,complete,0,0,1,0,1,73.8,0,68,0,1,usually,0,0,1,1,0,complete,Other,0,4,1,0,M,0,0,0,0,0,0,0,0,0,4.5,0,0,0,1
1.71,1.56,18,1,1,1,2.5,2,1,0,graduate,1,1,1,1,1,80.3,1,58,1,2,rarely,0,1,0,1,0,graduate,English,0,6,0,0,F,0,0,0,0,0,0,0,0,0,5,0,0,0,1
,,19,1,1,1,,,1,1,complete,1,1,1,0,0,74.5,1,,1,1,occasion,0,0,0,1,1,complete,English,1,0,,,F,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.25,1.76,18,1,1,0,2,2.5,1,1,complete,1,1,0,0,1,80,0,70,1,2,usually,0,0,0,1,1,complete,English,0,4,0,0,F,0,0,1,1,1,1,1,0,0,2,1,0,1,1
1.77,2.24,18,0,1,0,3.5,3.5,1,0,graduate,1,0,1,1,1,82.7,1,59,1,3,occasion,0,0,3.5,1,0,graduate,English,0,6,0,0,M,0,0,1,1,1,1,1,0,0,5,0,0,0,1
2.05,3.18,19,0,1,1,2.5,2.5,1,1,complete,0,0,0,1,1,83.2,1,64,1,3,rarely,0,1,1,0,0,did not,French,0,5,0,0,M,0,0,0,0,0,0,0,0,0,4,0,0,0,1
1.04,2.7,18,0,1,1,2.5,4,0,0,don t kn,0,1,1,0,1,77.5,1,51,1,2,occasion,0,0,1,1,1,complete,Other,0,4,1,0,F,0,0,0,0,0,0,0,0,0,4.5,0,0,0,1
1.9,2.73,18,0,1,1,3,2.5,1,1,complete,1,0,0,1,1,85.2,1,66,1,3,rarely,0,1,0.5,1,1,complete,English,0,6,0,0,M,0,0,0,0,0,0,0,0,0,4,0,0,0,1
1.57,1.3,18,0,1,0,2.5,1,1,1,complete,0,0,1,1,1,74.8,0,73,1,1,occasion,0,0,1.5,1,1,complete,Other,0,6,0,0,M,0,0,1,0,1,0,0,0,0,4.5,0,0,0,1
2.54,3.22,18,0,1,0,2.5,4.5,1,0,complete,0,1,0,1,1,82.7,1,66,1,3,occasion,0,0,3,1,0,graduate,Other,0,4,0,0,F,0,0,0,0,0,0,0,1,0,4,0,0,0,1
0,,19,0,1,1,0,0,1,0,complete,1,0,1,0,0,81.3,0,19,1,3,rarely,0,1,0,1,0,graduate,English,0,6,0,1,M,0,0,0,0,0,0,0,0,0,4,0,0,0,1
1.39,1.75,18,1,1,1,2.5,3.5,1,0,complete,1,1,1,0,1,74.7,1,74,1,1,rarely,0,1,0,1,0,complete,English,0,5,1,0,F,0,0,0,0,0,0,0,0,0,5,0,0,0,1
2.46,2.54,18,1,1,1,3,5,1,1,complete,1,0,1,1,1,74.8,0,71,1,1,occasion,0,0,3,1,1,complete,English,0,4,0,0,M,0,0,0,0,0,0,0,0,0,4,0,0,0,1
3.37,3.44,18,1,1,1,3,4,1,1,complete,1,1,1,1,1,85,1,74,1,3,occasion,0,0,3,1,1,complete,English,0,5,0,0,F,0,0,0,0,0,0,0,0,0,5,0,0,0,1
1.75,2.05,19,,0,1,2,2.5,,,,0,1,,0,0,82,,60,,3,,,,0,,,,Other,0,4,0,1,F,0,0,0,0,0,0,0,0,0,3.5,0,0,0,
2.16,3.23,18,,0,1,3.5,1.5,,,,1,0,,1,1,74.8,,72,,1,,,,0,,,,English,0,5,0,0,M,0,0,0,0,0,0,0,0,0,5,0,0,0,
,,18,,0,1,,,,,,0,1,,0,0,82.8,,,,3,,,,0,,,,Other,1,0,,,F,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0.88,18,,0,0,0,1,,,,1,1,,0,0,75,,42,,1,,,,0,,,,English,0,6,1,0,F,1,0,1,0,0,0,0,0,0,4,0,0,0,
1.8,2.89,18,,0,0,1.5,3,,,,0,1,,0,1,80.5,,55,,2,,,,0,,,,Other,0,4,0,0,F,1,1,1,1,0,0,1,0,0,3.5,0,0,0,
,,18,,0,0,,,,,,1,1,,0,0,73,,,,1,,,,0,,,,English,1,0,,,F,0,0,0,0,0,0,0,1,0,0,0,0,0,
0.24,0.34,18,,0,0,0.5,0.5,,,,1,1,,0,0,80,,62,,2,,,,1,,,,English,0,6,0,1,F,0,0,0,0,0,0,0,1,0,3.5,0,0,0,
,,18,,0,0,,,,,,1,0,,0,0,75,,,,1,,,,0,,,,English,1,0,,,M,1,0,1,0,0,0,0,0,0,0,0,0,0,
1.47,1.77,18,,0,1,3,4.5,,,,1,1,,0,1,73,,58,,1,,,,0,,,,English,0,6,1,0,F,0,0,0,0,0,0,0,0,0,5,0,0,0,
1.97,2.47,18,,0,0,3,2.5,,,,1,1,,1,1,74.3,,72,,1,,,,0.5,,,,English,0,5,0,0,F,0,0,0,0,0,0,0,1,0,5,0,0,0,
,,18,,0,0,,,,,,1,0,,,,73.8,,,,1,,,,0,,,,English,1,0,,,M,0,0,1,0,1,0,0,0,0,0,0,0,0,
1.07,0.75,18,,0,0,2,2,,,,1,1,,0,0,73.7,,66,,1,,,,1,,,,English,0,3,0,1,F,0,0,0,0,0,0,0,1,0,3.5,0,0,0,
,,18,,0,1,,,,,,1,1,,0,0,82.7,,,,3,,,,0,,,,English,1,0,,,F,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,19,,0,1,0,0,,,,0,0,,0,0,75.5,,40,,1,,,,0,,,,Other,0,4,0,1,M,0,0,0,0,0,0,0,0,0,3.5,0,0,0,
0.33,,18,,0,1,1,0,,,,1,0,,0,0,83.3,,,,3,,,,0,,,,English,1,0,0,1,M,0,0,0,0,0,0,0,0,0,3.5,0,0,0,
,,19,,0,1,,,,,,1,0,,,,71.7,,,,1,,,,0,,,,English,1,0,,,M,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.44,3.1,18,,0,0,2.5,3,,,,1,1,,0,1,75.5,,54.5,,1,,,,0,,,,English,0,6,1,0,F,0,0,1,1,1,1,1,0,0,4.5,0,0,0,
1.97,2.63,20,,0,0,2.5,3,,,,0,1,,0,1,71.8,,65,,1,,,,0,,,,Other,0,5,0,0,F,1,1,1,1,0,0,1,0,0,3,0,0,0,
1.64,1.84,19,,0,0,2,4,,,,1,0,,0,1,78.2,,71,,2,,,,0,,,,English,0,4,0,0,M,0,0,0,0,0,0,0,1,0,3.5,0,0,0,
,,18,,0,1,,,,,,1,1,,0,0,83.3,,,,3,,,,0,,,,English,1,0,,,F,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.04,2.67,18,,0,0,2,1.5,,,,0,0,,0,1,80.3,,58.5,,2,,,,2.5,,,,Other,0,4,0,0,M,1,1,1,1,0,0,1,0,0,3.5,0,0,0,
1.93,0.71,18,,0,1,2,1,,,,0,0,,0,0,81.3,,63,,3,,,,0,,,,Other,0,3,0,1,M,0,0,0,0,0,0,0,0,0,2,0,0,0,
0.79,,19,,0,1,1.5,0,,,,1,0,,0,0,80.3,,71.5,,2,,,,0,,,,English,0,6,1,1,M,0,0,0,0,0,0,0,0,0,4,0,0,0,
0.43,0,18,,0,1,1,0,,,,1,0,,0,0,71.5,,60,,1,,,,0,,,,English,0,4,1,0,M,0,0,0,0,0,0,0,0,0,4,0,0,0,
,,20,,0,0,,,,,,1,1,,0,0,83.3,,,,3,,,,0,,,,English,1,0,,,F,1,0,1,0,0,0,0,0,0,0,0,0,0,
0.63,1.59,18,,0,0,1.5,3,,,,1,1,,0,0,77.2,,63,,2,,,,1,,,,English,0,3,0,1,F,1,1,1,1,0,0,1,0,0,3.5,0,0,0,
2.39,2.33,18,,0,1,3.5,4.5,,,,1,0,,1,1,87.3,,73,,3,,,,3,,,,English,0,6,0,0,M,0,0,0,0,0,0,0,0,0,5,0,0,0,
,,18,,0,1,,,,,,0,1,,0,0,79,,,,2,,,,0,,,,Other,1,0,,,F,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.94,2,18,,0,1,2,1,,,,1,0,,0,1,76.8,,81,,2,,,,1,,,,English,0,3,0,0,M,0,0,0,0,0,0,0,0,0,3.5,0,0,0,
1.79,2.71,18,,0,0,3,3,,,,1,1,,1,1,81.2,,63.5,,3,,,,0,,,,English,0,5,0,0,F,0,0,0,0,0,0,0,1,0,4.5,0,0,0,
1.61,2.96,18,,0,0,3,5,,,,1,0,,1,1,73.8,,60,,1,,,,0,,,,English,0,6,0,0,M,0,0,1,0,1,0,0,0,0,4,0,0,0,
0.5,0.61,19,,0,0,0.25,1.5,,,,0,0,,0,0,77.5,,38,,2,,,,0,,,,Other,0,5,0,1,M,0,0,1,1,1,1,1,0,0,2.5,1,0,1,
3.25,3.8,18,,0,0,2.5,3,,,,1,0,,1,1,86.8,,67,,3,,,,1,,,,English,0,4,0,0,M,0,0,1,1,1,1,1,0,0,4,0,0,0,
1.93,,18,,0,1,3.5,0,,,,1,0,,1,0,77.8,,70.66666,,2,,,,0,,,,English,0,5,0,1,M,0,0,0,0,0,0,0,0,0,4,0,0,0,
1.79,1.54,18,,0,0,3,3.5,,,,1,0,,1,1,83.7,,70,,3,,,,1.5,,,,English,0,4,0,0,M,1,1,1,1,0,0,1,0,0,4,0,0,0,
0.38,0.45,18,,0,1,1,1,,,,1,1,,0,0,78.8,,60,,2,,,,0,,,,English,0,4,1,0,F,0,0,0,0,0,0,0,0,0,4,0,0,0,
0.38,0.43,18,,0,0,1.5,1,,,,1,1,,0,0,76.8,,55.66667,,2,,,,0,,,,English,0,6,1,0,F,0,0,1,0,1,0,0,0,0,5,0,0,0,
2.68,2.99,18,,0,1,3.5,3.5,,,,0,1,,1,1,79.3,,73,,2,,,,1,,,,Other,0,5,0,0,F,0,0,0,0,0,0,0,0,0,4,0,0,0,
2.17,1.34,18,,0,0,2,3,,,,1,1,,0,1,79.8,,71,,2,,,,0,,,,English,0,4,0,0,F,1,1,1,1,0,0,1,0,0,4,0,0,0,
2.1,2.74,18,,0,1,1.5,4,,,,1,0,,0,1,73,,65,,1,,,,1,,,,English,0,4,0,0,M,0,0,0,0,0,0,0,0,0,2,0,0,0,
,,19,,0,0,4.5,4.5,,,,0,0,,,,78.3,,65.4,,2,,,,0,,,,Other,1,5,,,M,0,0,1,0,1,0,0,0,0,0,0,0,0,
2.72,2.67,19,,0,1,3,2.5,,,,1,1,,0,1,76.2,,74,,1,,,,0.5,,,,English,0,3,0,0,F,0,0,0,0,0,0,0,0,0,3,0,0,0,
